subdis_id,subdis_name,dis_id
18877,RIMBAH UKUR,1285
18878,RINDU HATI,1427
18879,RINGIN AGUNG,1218
18880,RINGIN HARJO,1316
18881,RINGIN SARI,1386
18882,ROTAN MULYA,1287
18883,ROWODADI,1305
18884,RUKUN MAKMUR,1316
18885,RUKUN RAHAYU,1302
18886,RUOS,1313
18887,SABAH LIOH,1330
18888,SADAN,1271
18889,SADAR KARYA,1311
18890,SADAU JAYA,1385
18891,SADU,1306
18892,SAKA JAYA,1242
18893,SAKATIGA SEBERANG,1404
18894,SAKATIGA,1404
18895,SAKO BARU,1419
18896,SAKO,1391
18897,SAKO,1433
18898,SAKO / SUKO SUBAN,1357
18899,SALEH MAKMUR,1250
18900,SALEK / SALEH AGUNG (MAKMUR),1250
18901,SALEK / SALEH JAYA,1250
18902,SALEK / SALEH MUKTI,1250
18903,SALEK / SALEH MULYA,1250
18904,SANDING MARGA,1421
18905,SANTANSARI,1424
18906,SANTAPAN BARAT,1413
18907,SANTAPAN TIMUR,1413
18908,SAPAPANJANG,1324
18909,SARANG BULAN,1290
18910,SARANGLANG,1269
18911,SARI AGUNG,1218
18912,SARI BUNGA MAS,1289
18913,SARI GUNA,1431
18914,SATAN INDAH JAYA,1240
18915,SAUD,1357
18916,SAUNG DADI,1293
18917,SAUNG NAGA,1229
18918,SAUNG NAGA,1333
18919,SAUNG NAGA,1278
18920,SAUNG NAGA,1340
18921,SAWAH DARAT,1241
18922,SAWAH,1324
18923,SAWAH,1420
18924,SEBAJA,1385
18925,SEBALIK,1312
18926,SEBAU,1355
18927,SEBOKOR,1238
18928,SEBUBUS,1238
18929,SECONDONG,1304
18930,SEDANG,1249
18931,SEDUPI,1366
18932,SEDYO MULYO,1287
18933,SEGAMIT,1263
18934,SEGARA KEMBANG,1294
18935,SEGAYAM,1355
18936,SEGAYAM,1372
18937,SEGIGOK RAYA,1334
18938,SEGURING KECIL,1273
18939,SEI LAIS,1358
18940,SEI PANGERAN,1209
18941,SEI SELAYUR,1358
18942,SEI SELINCAH,1358
18943,SEJAGUNG,1422
18944,SEJANGKO I,1267
18945,SEJANGKO II,1267
18946,SEJARO SAKTI,1404
18947,SEKIP JAYA,1211
18948,SELABUNG BELIMBING JAYA,1222
18949,SELANGIT,1325
18950,SELAWI,1289
18951,SELEMAN ILIR,1324
18952,SELEMAN ULU,1324
18953,SELEMAN,1315
18954,SELEMAN,1332
18955,SELIBAR,1255
18956,SEMANDING,1337
18957,SEMANGUS BARU,1261
18958,SEMANGUS,1261
18959,SEMANGUS,1342
18960,SEMBADAK,1275
18961,SEMBATU JAYA SPI,1306
18962,SEMETEH,1261
18963,SEMUNTUL,1422
18964,SENABING,1289
18965,SENALANG,1328
18966,SENAWAR JAYA,1331
18967,SENDA MUKTI (AIR SENDA II),1316
18968,SENDAWAR,1279
18969,SENGKUANG,1262
18970,SENGKUANG,1246
18971,SENTOSA,1208
18972,SENTUL,1307
18973,SENU MARGA,1386
18974,SENURO BARAT,1307
18975,SENURO TIMUR,1307
18976,SEPANCAR LAWANG KULON,1244
18977,SEPANG,1304
18978,SERAKAT JAYA,1235
18979,SERAMBI,1271
18980,SERAPEK,1343
18981,SERASAN JAYA,1285
18982,SERATUS LAPAN,1277
18983,SERBAGUNA,1335
18984,SERDANG MENANG,1276
18985,SERDANG,1304
18986,SEREKA,1280
18987,SERI BANDUNG,1307
18988,SERI KEMBANG I,1426
18989,SERI KEMBANG II,1426
18990,SERI KEMBANG III,1426
18991,SERI KEMBANG,1412
18992,SERI MENANTI,1412
18993,SERI TANJUNG,1327
18994,SERI TANJUNG,1307
18995,SERI / SRI MENANTI,1312
18996,SERIBANDING (SERI BANDUNG),1269
18997,SERIGENI BARU,1260
18998,SERIGENI LAMA,1260
18999,SERIGUNA,1343
19000,SERIJABO BARU,1432
19001,SERIJABO,1432
19002,SERIJAYA BARU,1292
19003,SERIMENANG,1304
19004,SERINANTI,1371
19005,SERITANJUNG,1365
19006,SERONGGO,1279
19007,SERUMPUN JAYA,1397
19008,SETERIO,1396
19009,SETIA JAYA,1302
19010,SETIA MARGA,1266
19011,SIALANG AGUNG,1247
19012,SIALANG,1433
19013,SIALINGAN,1252
19014,SIDANG MAS,1396
19015,SIDAREKSA,1260
19016,SIDO MAKMUR,1238
19017,SIDO MAKMUR,1335
19018,SIDO MAKMUR,1265
19019,SIDO MUKTI,1247
19020,SIDO MULYO,1261
19021,SIDO MULYO,1314
19022,SIDO RAHAYU,1335
19023,SIDO RAHAYU,1235
19024,SIDO REJO,1384
19025,SIDODADI,1248
19026,SIDODADI,1335
19027,SIDODADI,1235
19028,SIDODADI,1364
19029,SIDOGEDE,1335
19030,SIDOHARJO,1250
19031,SIDOHARJO,1392
19032,SIDOMAKMUR,1278
19033,SIDOMULYO 18,1230
19034,SIDOMULYO 20,1230
19035,SIDOMULYO,1238
19036,SIDOMULYO,1335
19037,SIDOMULYO,1310
19038,SIDOMULYO,1363
19039,SIDOMULYO,1344
19040,SIDORAHAYU,1247
19041,SIDOREJO,1264
19042,SIDOREJO,1299
19043,SIDOREJO,1230
19044,SIDOREJO,1350
19045,SIDOWALUYO,1431
19046,SIGAM,1355
19047,SIJU,1391
19048,SIKU,1227
19049,SILABERANTI,1207
19050,SIMPANG AGUNG,1369
19051,SIMPANG BAYAT,1331
19052,SIMPANG CAMPANG,1376
19053,SIMPANG EMPAT,1232
19054,SIMPANG EMPAT,1220
19055,SIMPANG EMPAT,1294
19056,SIMPANG GEGAS TEMUAN,1321
19057,SIMPANG HERAN,1292
19058,SIMPANG KARTA MULYA,1217
19059,SIMPANG LUAS,1385
19060,SIMPANG LUBUK DALAM,1254
19061,SIMPANG NIBUNG RAWAS,1423
19062,SIMPANG PANCUR,1258
19063,SIMPANG PELABUHAN DALAM,1275
19064,SIMPANG PERIGI,1236
19065,SIMPANG PRIUK,1393
19066,SIMPANG SAGA,1333
19067,SIMPANG SARI,1361
19068,SIMPANG SENDER SELATAN,1397
19069,SIMPANG SENDER TENGAH,1397
19070,SIMPANG SENDER TIMUR,1397
19071,SIMPANG SENDER UTARA,1397
19072,SIMPANG SENDER,1397
19073,SIMPANG TIGA JAYA,1375
19074,SIMPANG TIGA MAKMUR,1375
19075,SIMPANG TIGA POMO / PUMU,1326
19076,SIMPANG TIGA SAKTI,1375
19077,SIMPANG TIGA,1220
19078,SIMPANG TIGA,1375
19079,SIMPANG TUNGKAL,1314
19080,SIMPANGAN,1369
19081,SIMPUR,1427
19082,SINAR BALI,1386
19083,SINAR BARU,1235
19084,SINAR DANAU,1295
19085,SINAR DEWA,1342
19086,SINAR HARAPAN MULYA,1343
19087,SINAR HARAPAN,1314
19088,SINAR JAYA,1302
19089,SINAR KEDATON,1340
19090,SINAR MARGA,1222
19091,SINAR MULYO,1369
19092,SINAR NAPALAN,1235
19093,SINAR RAMBANG,1411
19094,SINAR TUNGKAL,1314
19095,SINDANG JAYA,1261
19096,SINDANG MARGA,1331
19097,SINDANG MARGA,1302
19098,SINDANG PANJANG,1345
19099,SINDANG SARI,1360
19100,SINDUR,1374
19101,SINGA LAGA,1220
19102,SINGAPURA,1278
19103,SINGAPURA,1301
19104,SINGAPURA,1315
19105,SINJAR BULAN,1427
19106,SIPATUHU II,1248
19107,SIPATUHU,1248
19108,SIPIN,1235
19109,SIRAH PULAU KILIP,1421
19110,SIRAH PULAU PADANG,1276
19111,SIRAH PULAU,1317
19112,SIRAH PULAU,1262
19113,SIRING AGUNG,1212
19114,SIRING AGUNG,1220
19115,SIRING AGUNG,1393
19116,SIRING AGUNG,1241
19117,SIRING AGUNG,1263
19118,SIRING ALAM,1339
19119,SIRING / SRING ALAM,1376
19120,SITI HARJO,1392
19121,SKONJING,1339
19122,SOAK BARU,1285
19123,SONGO MAKMUR,1316
19124,SOSOKAN,1407
19125,SP TIGA,1340
19126,SPANTAN JAYA (SEPANTAN),1231
19127,SRI  /  SERI KEMBANG,1354
19128,SRI AGUNG,1408
19129,SRI BANDUNG,1396
19130,SRI BANTOLO,1308
19131,SRI BUDAYA,1431
19132,SRI BULAN,1259
19133,SRI BUNGA,1259
19134,SRI DADI (SARIDATI),1256
19135,SRI GADING,1218
19136,SRI JAYA,1422
19137,SRI KARANG REJO,1218
19138,SRI KATON,1305
19139,SRI KENCANA,1288
19140,SRI MENANTI,1235
19141,SRI MENANTI,1222
19142,SRI MULYA (SRIMULYO),1419
19143,SRI MULYA,1418
19144,SRI MULYO,1280
19145,SRI MULYO,1431
19146,SRI MULYO,1288
19147,SRI MULYO,1281
19148,SRI TANJUNG,1216
19149,SRI TIGA,1414
19150,SRIDALAM / SERI DALAM,1339
19151,SRIDAMAI,1384
19152,SRIGUNUNG,1349
19153,SRIJAYA MAKMUR,1362
19154,SRIJAYA,1253
19155,SRIJAYA,1308
19156,SRIKATON,1250
19157,SRIKATON,1392
19158,SRIMULYO,1250
19159,SRIMULYO,1314
19160,SRIWANGI ULU,1373
19161,SRIWANGI,1373
19162,SUAK / SOAK BATOK,1286
19163,SUBAN BARU,1394
19164,SUBAN JERIJI,1227
19165,SUBAN,1326
19166,SUBIK,1397
19167,SUDIMAMPIR,1404
19168,SUGI RAYA,1280
19169,SUGI WARAS,1273
19170,SUGIH WARAS,1248
19171,SUGIH WARAS,1431
19172,SUGIH WARAS,1333
19173,SUGIH WARAS,1319
19174,SUGIH WARAS,1265
19175,SUGIH WARAS,1237
19176,SUGIH WARAS,1309
19177,SUGIH WARAS,1332
19178,SUGIH WARAS,1343
19179,SUGIHAN,1254
19180,SUGIHAN,1237
19181,SUGIWARAS,1280
19182,SUKA BAKTI,1278
19183,SUKA BANGUN,1405
19184,SUKA BANJAR,1322
19185,SUKA BARU,1330
19186,SUKA CINTA,1400
19187,SUKA CINTA,1412
19188,SUKA CINTA,1388
19189,SUKA DAMAI,1297
19190,SUKA DAMAI,1247
19191,SUKA DAMAI,1342
19192,SUKA DAMAI,1312
19193,SUKA DAMAI,1314
19194,SUKA DANA,1324
19195,SUKA DANA,1388
19196,SUKA JADI,1388
19197,SUKA JAYA,1308
19198,SUKA JAYA,1355
19199,SUKA JAYA,1425
19200,SUKA KARYA,1344
19201,SUKA KAYA,1420
19202,SUKA LALI,1302
19203,SUKA MAJU (SUKAMUJU),1421
19204,SUKA MAJU,1277
19205,SUKA MAJU,1305
19206,SUKA MAJU,1425
19207,SUKA MAJU,1388
19208,SUKA MAKMUR,1306
19209,SUKA MAKMUR,1319
19210,SUKA MAKMUR,1218
19211,SUKA MAKMUR,1247
19212,SUKA MAKMUR,1424
19213,SUKA MARGA,1400
19214,SUKA MENANG,1355
19215,SUKA MERINDU,1278
19216,SUKA MERINDU,1274
19217,SUKA MERINDU,1398
19218,SUKA MERINDU,1269
19219,SUKA MERINDU,1315
19220,SUKA MERINDU,1388
19221,SUKA MUKTI,1410
19222,SUKA MULIA,1286
19223,SUKA MULYA,1292
19224,SUKA MULYA,1396
19225,SUKA MULYA,1354
19226,SUKA MULYA,1419
19227,SUKA MULYA,1373
19228,SUKA NEGERI,1248
19229,SUKA NEGERI,1216
19230,SUKA PINDAH,1340
19231,SUKA PINDAH,1391
19232,SUKA PINDAH,1339
19233,SUKA PULIH,1371
19234,SUKA RAJA BARU,1396
19235,SUKA RAJA,1245
19236,SUKA RAJA,1332
19237,SUKA RAJA,1344
19238,SUKA SARI,1287
19239,SUKA TANI,1312
19240,SUKABUMI,1397
19241,SUKABUMI,1377
19242,SUKABUMI,1215
19243,SUKABUMI,1415
19244,SUKADAMAI BARU,1349
19245,SUKADAMAI,1245
19246,SUKADAMAI,1371
19247,SUKADANA,1260
19248,SUKADARMA,1232
19249,SUKAJADI BLAMBANGAN,1333
19250,SUKAJADI,1244
19251,SUKAJADI,1335
19252,SUKAJADI,1218
19253,SUKAJADI,1300
19254,SUKAJADI,1401
19255,SUKAJADI,1329
19256,SUKAJADI,1224
19257,SUKAJADI,1338
19258,SUKAJAYA,1331
19259,SUKAJAYA,1313
19260,SUKAJAYA,1247
19261,SUKAJAYA,1405
19262,SUKAJAYA,1406
19263,SUKAJAYA,1344
19264,SUKAJAYA,1334
19265,SUKAKARYA,1281
19266,SUKAMAJU,1248
19267,SUKAMAJU,1229
19268,SUKAMAJU,1247
19269,SUKAMAJU,1433
19270,SUKAMAJU,1406
19271,SUKAMAJU,1342
19272,SUKAMANA,1281
19273,SUKAMARGA,1397
19274,SUKAMARGA,1421
19275,SUKAMENANG,1356
19276,SUKAMERINDU,1281
19277,SUKAMERINDU,1403
19278,SUKAMORO,1224
19279,SUKAMULYA,1360
19280,SUKAMULYA,1406
19281,SUKAMULYA,1365
19282,SUKAMULYA,1225
19283,SUKAMULYA,1344
19284,SUKANANTI BARU,1421
19285,SUKANANTI,1271
19286,SUKANANTI,1254
19287,SUKANANTI,1246
19288,SUKANANTI,1346
19289,SUKANANTI,1421
19290,SUKANEGARA,1386
19291,SUKANEGARA,1289
19292,SUKANEGARA,1288
19293,SUKARAJA BARU,1268
19294,SUKARAJA DUA,1322
19295,SUKARAJA I,1367
19296,SUKARAJA LAMA,1268
19297,SUKARAJA TUHA,1256
19298,SUKARAJA,1256
19299,SUKARAJA,1377
19300,SUKARAJA,1356
19301,SUKARAJA,1318
19302,SUKARAJA,1301
19303,SUKARAJA,1294
19304,SUKARAJA,1222
19305,SUKARAJA,1254
19306,SUKARAJA,1371
19307,SUKARAJA,1428
19308,SUKARAJA,1276
19309,SUKARAJA,1249
19310,SUKARAJA,1403
19311,SUKARAJA,1366
19312,SUKARAME,1301
19313,SUKARAMI JAYA,1406
19314,SUKARAMI,1335
19315,SUKARAMI,1397
19316,SUKARAMI,1367
19317,SUKARAMI,1319
19318,SUKARAMI,1278
19319,SUKARAMI,1282
19320,SUKARAMI,1275
19321,SUKARAMI,1416
19322,SUKARAMI,1237
19323,SUKARAMI,1285
19324,SUKARAMI,1315
19325,SUKARAMI,1405
19326,SUKARAMI,1388
19327,SUKARAMI,1365
19328,SUKARAYA BARU,1281
19329,SUKARAYA,1244
19330,SUKARAYA,1281
19331,SUKAREJO,1281
19332,SUKARELA,1422
19333,SUKARENA,1309
19334,SUKARENA,1415
19335,SUKODADI,1305
19336,SUKODADI,1405
19337,SUKOHARJO,1431
19338,SUKOHARJO,1305
19339,SUKOHARJO,1279
19340,SUKOMULIO,1392
19341,SUKOMULYO,1359
19342,SUKOREJO,1255
19343,SUKOSARI,1335
19344,SUKOWARNO,1309
19345,SUKOWONO,1364
19346,SUMAJA MAKMUR,1310
19347,SUMBER AGUNG,1264
19348,SUMBER AGUNG,1256
19349,SUMBER AGUNG,1384
19350,SUMBER AGUNG,1360
19351,SUMBER AGUNG,1336
19352,SUMBER AGUNG,1316
19353,SUMBER ASRI,1305
19354,SUMBER ASRI,1274
19355,SUMBER BARU,1287
19356,SUMBER DERAS,1410
19357,SUMBER HARAPAN,1308
19358,SUMBER HARJO,1305
19359,SUMBER HARTA,1406
19360,SUMBER HARUM,1314
19361,SUMBER HIDUP,1429
19362,SUMBER HIDUP,1395
19363,SUMBER JAYA,1277
19364,SUMBER JAYA,1308
19365,SUMBER JAYA,1397
19366,SUMBER JAYA,1406
19367,SUMBER JAYA,1414
19368,SUMBER KARYA,1427
19369,SUMBER KARYA,1281
19370,SUMBER MAKMUR,1248
19371,SUMBER MAKMUR,1230
19372,SUMBER MAKMUR,1362
19373,SUMBER MEKAR MUKTI,1312
19374,SUMBER MUKTI,1316
19375,SUMBER MULIA,1397
19376,SUMBER MULYA,1274
19377,SUMBER MULYA,1347
19378,SUMBER MULYA,1429
19379,SUMBER MULYA / MULYO,1316
19380,SUMBER MULYO,1305
19381,SUMBER MULYO,1265
19382,SUMBER RAHAYU,1308
19383,SUMBER RAHAYU,1237
19384,SUMBER RAYA,1235
19385,SUMBER REJEKI,1408
19386,SUMBER REJEKI,1247
19387,SUMBER REJEKI,1316
19388,SUMBER REJEKI,1349
19389,SUMBER REJO,1308
19390,SUMBER REJO,1386
19391,SUMBER REJO,1378
19392,SUMBER REJO,1316
19393,SUMBER RINGIN,1235
19394,SUMBER SARI,1308
19395,SUMBER SARI,1362
19396,SUMBER SARI,1406
19397,SUMBER SARI,1314
19398,SUMBER SUKO JAYA,1335
19399,SUMBER SUKO,1335
19400,SUMBU SARI,1287
19401,SUMEDANG SARI,1305
19402,SUMUR,1215
19403,SUNDAN,1294
19404,SUNGAI ANGIT,1280
19405,SUNGAI BATANG,1292
19406,SUNGAI BATANG,1285
19407,SUNGAI BAUNG,1423
19408,SUNGAI BAUNG,1342
19409,SUNGAI BELIDA,1425
19410,SUNGAI BUAH,1206
19411,SUNGAI BUAYA,1275
19412,SUNGAI BUNGIN,1245
19413,SUNGAI BUNUT,1306
19414,SUNGAI CEPER,1363
19415,SUNGAI DUA,1391
19416,SUNGAI DUA,1302
19417,SUNGAI DUREN,1252
19418,SUNGAI GERONG,1383
19419,SUNGAI IBUL,1342
19420,SUNGAI JAUH,1423
19421,SUNGAI JERNIH,1323
19422,SUNGAI JERUJU,1381
19423,SUNGAI KEDUKAN,1391
19424,SUNGAI KELI,1372
19425,SUNGAI KETUPAK,1381
19426,SUNGAI KIJANG,1423
19427,SUNGAI LANANG,1423
19428,SUNGAI LANGAN,1231
19429,SUNGAI LARU,1318
19430,SUNGAI LEBUNG,1372
19431,SUNGAI LEMBUNG ULU,1372
19432,SUNGAI LILIN JAYA,1349
19433,SUNGAI LILIN,1422
19434,SUNGAI LILIN,1349
19435,SUNGAI LUMPUR,1381
19436,SUNGAI MEDAK,1285
19437,SUNGAI MEDANG,1374
19438,SUNGAI MENANG,1363
19439,SUNGAI NAIK,1306
19440,SUNGAI NAPAL,1357
19441,SUNGAI ONDOK,1372
19442,SUNGAI PASIR,1381
19443,SUNGAI PINANG I,1432
19444,SUNGAI PINANG II,1432
19445,SUNGAI PINANG III,1432
19446,SUNGAI PINANG LAGATI,1432
19447,SUNGAI PINANG NIBUNG,1432
19448,SUNGAI PINANG,1261
19449,SUNGAI PINANG,1391
19450,SUNGAI PINANG,1422
19451,SUNGAI PINANG,1432
19452,SUNGAI RAMBUTAN,1286
19453,SUNGAI RASAU,1275
19454,SUNGAI REBO,1383
19455,SUNGAI RENGIT,1224
19456,SUNGAI ROTAN,1267
19457,SUNGAI ROTAN,1388
19458,SUNGAI SIBUR,1363
19459,SUNGAI SODONG,1410
19460,SUNGAI SOMOR,1381
19461,SUNGAI TEPUK,1363
19462,SUNGAI TUHA JAYA,1359
19463,SUNGAINAIK,1422
19464,SUNGAIRENGIT MURNI,1224
19465,SUNGAISEMUT,1390
19466,SUNGGUTAN,1245
19467,SUNGSANG I,1408
19468,SUNGSANG II,1408
19469,SUNGSANG III,1408
19470,SUNGSANG IV,1408
19471,SUNUR,1346
19472,SUPAT BARAT,1277
19473,SUPAT TIMUR,1277
19474,SUPAT,1277
19475,SURA,1223
19476,SURABAYA TIMUR,1248
19477,SURABAYA,1248
19478,SURABAYA,1297
19479,SURABAYA,1415
19480,SURAU,1348
19481,SURO (DUSUN SURO),1240
19482,SURODADI,1392
19483,SURULANGUN,1423
19484,SURYA ADI,1410
19485,SURYA KARTA,1347
19486,SURYA MENANG,1259
19487,TABA BARU,1336
19488,TABA GINDO,1325
19489,TABA JEMEKEH,1239
19490,TABA KOJI,1239
19491,TABA LESTARI,1239
19492,TABA PINGIN,1393
19493,TABA REMANIK,1325
19494,TABA RENAH,1325
19495,TABA TENGAH,1325
19496,TABA,1420
19497,TABALA JAYA,1408
19498,TABUAN ASRI,1316
19499,TAJA  /  TALANG JAYA INDAH,1354
19500,TAJA  /  TALANG JAYA MULYA,1354
19501,TAJA  /  TALANG JAYA RAYA 1,1354
19502,TAJA  /  TALANG JAYA RAYA II,1354
19503,TAJUNG SERIAN,1432
19504,TALANG AKAR,1398
19505,TALANG AKAR,1342
19506,TALANG AMAN,1211
19507,TALANG AUR,1404
19508,TALANG BALAI BARU I,1339
19509,TALANG BALAI BARU II,1339
19510,TALANG BALAI LAMA,1339
19511,TALANG BALAI,1252
19512,TALANG BARU,1367
19513,TALANG BARU,1324
19514,TALANG BARU,1215
19515,TALANG BATU,1411
19516,TALANG BENTENG,1324
19517,TALANG BERANGIN,1246
19518,TALANG BETUTU,1405
19519,TALANG BUBUK,1284
19520,TALANG BULANG,1342
19521,TALANG BULUH,1357
19522,TALANG BULUH,1224
19523,TALANG CEMPEDAK,1232
19524,TALANG DAYA,1245
19525,TALANG DUKUN,1432
19526,TALANG DURIAN,1380
19527,TALANG INDAH,1429
19528,TALANG IPUH,1249
19529,TALANG JAWA INDUK,1289
19530,TALANG JAWA SELATAN,1289
19531,TALANG JAWA UTARA,1289
19532,TALANG JAWA,1229
19533,TALANG JAWA,1228
19534,TALANG JAYA,1363
19535,TALANG KELAPA,1253
19536,TALANG KEMANG,1422
19537,TALANG KERAMAT,1224
19538,TALANG LEBAN,1357
19539,TALANG LUBUK,1414
19540,TALANG MAKMUR,1363
19541,TALANG MANDUNG,1302
19542,TALANG MENGKENANG,1215
19543,TALANG MERBAU,1248
19544,TALANG NANGKA,1252
19545,TALANG PADANG TINGGI,1215
19546,TALANG PADANG,1235
19547,TALANG PADANG,1310
19548,TALANG PADANG,1246
19549,TALANG PADANG,1243
19550,TALANG PADANG,1380
19551,TALANG PAGAR AGUNG,1215
19552,TALANG PANGERAN ILIR,1269
19553,TALANG PANGERAN ULU,1269
19554,TALANG PANGERAN,1343
19555,TALANG PIASE,1361
19556,TALANG PUTRI,1284
19557,TALANG RANDAI,1243
19558,TALANG RIMBA,1381
19559,TALANG SARI,1421
19560,TALANG SAWAH,1409
19561,TALANG SEJEMPUT,1409
19562,TALANG SELEMAN,1426
19563,TALANG SEMUT,1210
19564,TALANG SIMPANG,1302
19565,TALANG TALING,1355
19566,TALANG TANGSI,1215
19567,TALANG TENGAH DARAT,1352
19568,TALANG TENGAH LAUT,1352
19569,TALANG TINGGI,1298
19570,TALANG TINGGI,1329
19571,TALANG TINGGI,1326
19572,TALANG UBI BARAT,1342
19573,TALANG UBI SELATAN,1342
19574,TALANG UBI TIMUR,1342
19575,TALANG UBI UTARA,1342
19576,TAMAN AGUNG,1373
19577,TAMAN ASRI,1373
19578,TAMAN HARJO,1373
19579,TAMAN MULYO,1373
19580,TAMBAH ASRI,1392
19581,TAMBAK BOYO,1305
19582,TAMBAK,1416
19583,TAMBANG RAMBANG,1346
19584,TAMBANGAN KELEKAR,1355
19585,TAMBANGAN,1306
19586,TAMPANG BARU,1331
19587,TANABANG ULU,1412
19588,TANAH ABANG SELATAN,1366
19589,TANAH ABANG UTARA,1366
19590,TANAH ABANG,1357
19591,TANAH ABANG,1283
19592,TANAH LEMBAK,1391
19593,TANAH MAS,1224
19594,TANAH MERAH,1303
19595,TANAH PERIUK I,1240
19596,TANAH PILIH,1408
19597,TANAH PILIH,1319
19598,TANAH PILIH,1385
19599,TANAH PRIUK,1393
19600,TANDA RAJA,1279
19601,TANDING MARGA,1416
19602,TANDING MARGA,1388
19603,TANGAI SUKANANTI,1346
19604,TANGGA RASA,1291
19605,TANGGA TAKAT,1208
19606,TANGSI AGUNG,1248
19607,TANGSI LONTAR,1337
19608,TANIA MAKMUR,1425
19609,TANJUNG AGAS,1339
19610,TANJUNG AGUNG BARAT,1387
19611,TANJUNG AGUNG SELATAN,1387
19612,TANJUNG AGUNG TIMUR,1387
19613,TANJUNG AGUNG UTARA,1387
19614,TANJUNG AGUNG,1248
19615,TANJUNG AGUNG,1396
19616,TANJUNG AGUNG,1229
19617,TANJUNG AGUNG,1404
19618,TANJUNG AGUNG,1356
19619,TANJUNG AGUNG,1294
19620,TANJUNG AGUNG,1241
19621,TANJUNG AGUNG,1329
19622,TANJUNG AGUNG,1263
19623,TANJUNG AGUNG,1403
19624,TANJUNG AGUNG,1332
19625,TANJUNG AGUNG,1236
19626,TANJUNG ALAI,1232
19627,TANJUNG ALAI,1413
19628,TANJUNG ALAI,1276
19629,TANJUNG ALAM,1317
19630,TANJUNG ALAM,1282
19631,TANJUNG ALAM,1326
19632,TANJUNG AMAN,1300
19633,TANJUNG ATAP BARAT,1307
19634,TANJUNG ATAP,1307
19635,TANJUNG AUR,1427
19636,TANJUNG AUR,1232
19637,TANJUNG AUR,1318
19638,TANJUNG BALI,1357
19639,TANJUNG BARU PETAI,1307
19640,TANJUNG BARU RANAU,1397
19641,TANJUNG BARU,1244
19642,TANJUNG BARU,1235
19643,TANJUNG BARU,1319
19644,TANJUNG BARU,1286
19645,TANJUNG BARU,1318
19646,TANJUNG BARU,1400
19647,TANJUNG BARU,1270
19648,TANJUNG BARU,1230
19649,TANJUNG BARU,1290
19650,TANJUNG BARU,1416
19651,TANJUNG BARU,1332
19652,TANJUNG BARU,1365
19653,TANJUNG BARU,1228
19654,TANJUNG BARU,1334
19655,TANJUNG BATU SEBERANG,1307
19656,TANJUNG BATU TIMUR,1307
19657,TANJUNG BATU,1307
19658,TANJUNG BATU,1375
19659,TANJUNG BAY / BAI,1228
19660,TANJUNG BERINGIN,1396
19661,TANJUNG BERINGIN,1295
19662,TANJUNG BERINGIN,1319
19663,TANJUNG BERINGIN,1317
19664,TANJUNG BERINGIN,1301
19665,TANJUNG BERINGIN,1398
19666,TANJUNG BERINGIN,1254
19667,TANJUNG BERINGIN,1243
19668,TANJUNG BERINGIN,1323
19669,TANJUNG BERINGIN,1365
19670,TANJUNG BESAR,1222
19671,TANJUNG BINDU,1279
19672,TANJUNG BULAN ULU,1258
19673,TANJUNG BULAN,1256
19674,TANJUNG BULAN,1301
19675,TANJUNG BULAN,1258
19676,TANJUNG BULAN,1346
19677,TANJUNG BULAN,1332
19678,TANJUNG BULAN,1345
19679,TANJUNG BUNUT,1252
19680,TANJUNG DALAM,1319
19681,TANJUNG DALAM,1384
19682,TANJUNG DALAM,1251
19683,TANJUNG DALAM,1237
19684,TANJUNG DALAM,1366
19685,TANJUNG DAYANG SELATAN,1268
19686,TANJUNG DAYANG UTARA,1268
19687,TANJUNG DURIAN,1235
19688,TANJUNG DURIAN,1361
19689,TANJUNG ENIM SELATAN,1389
19690,TANJUNG ENIM,1389
19691,TANJUNG ERAN,1290
19692,TANJUNG GELAM,1404
19693,TANJUNG HARAPAN,1248
19694,TANJUNG HARAPAN,1430
19695,TANJUNG HARAPAN,1339
19696,TANJUNG IMAN,1367
19697,TANJUNG INDAH,1300
19698,TANJUNG JAMBU,1262
19699,TANJUNG JATI,1376
19700,TANJUNG JATI,1282
19701,TANJUNG JATI,1242
19702,TANJUNG JATI,1334
19703,TANJUNG JAYA,1235
19704,TANJUNG KAPUTRAN,1247
19705,TANJUNG KARANG,1229
19706,TANJUNG KARANGAN,1319
19707,TANJUNG KARANGAN,1332
19708,TANJUNG KARI,1258
19709,TANJUNG KEMALA BARAT,1359
19710,TANJUNG KEMALA,1244
19711,TANJUNG KEMALA,1397
19712,TANJUNG KEMALA,1274
19713,TANJUNG KEMALA,1359
19714,TANJUNG KEMANG,1304
19715,TANJUNG KEMUNING,1308
19716,TANJUNG KEPAYANG,1396
19717,TANJUNG KERANG,1277
19718,TANJUNG KERANG,1391
19719,TANJUNG KUKUH,1216
19720,TANJUNG KUPANG BARU,1273
19721,TANJUNG KUPANG,1273
19722,TANJUNG KURUNG ILIR,1228
19723,TANJUNG KURUNG ULU,1228
19724,TANJUNG KURUNG,1351
19725,TANJUNG KURUNG,1317
19726,TANJUNG KURUNG,1324
19727,TANJUNG KURUNG,1223
19728,TANJUNG KURUNG,1315
19729,TANJUNG LAGA,1365
19730,TANJUNG LAGO,1312
19731,TANJUNG LALANG,1426
19732,TANJUNG LALANG,1332
19733,TANJUNG LAMA,1341
19734,TANJUNG LAUT,1249
19735,TANJUNG LAUT,1307
19736,TANJUNG LAUT,1365
